net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,19,2,0.1,VI 95,177,1.6,1581,VI 45,220,0.5333333333333333,751,-0.0944494144603996,0.47712125471966244,0.3232919329280407,521
2,19,3,0.1,VI 95,178,1.6,1493,VI 45,249,0.5333333333333333,743,-0.14577934478684235,0.47712125471966244,0.3030709939644501,504
2,19,4,0.1,VI 95,164,1.6,1344,VI 45,245,0.5333333333333333,804,-0.17432223631683455,0.47712125471966244,0.22314321996935516,515
2,19,5,0.1,VI 95,160,1.6,1314,VI 45,276,0.5333333333333333,884,-0.2367890994092929,0.47712125471966244,0.1721431002106889,531
2,19,6,0.1,VI 95,185,1.6,1497,VI 45,239,0.5333333333333333,718,-0.1112261725451239,0.47712125471966244,0.319097356100752,560
2,19,7,0.1,VI 95,181,1.6,1500,VI 45,216,0.5333333333333333,688,-0.07677517628174642,0.47712125471966244,0.3385028208201699,494
2,19,8,0.1,VI 95,172,1.6,1405,VI 45,241,0.5333333333333333,744,-0.14648859566731945,0.47712125471966244,0.27610338869522,516
2,19,9,0.1,VI 95,173,1.6,1407,VI 45,244,0.5333333333333333,757,-0.14934372320993403,0.47712125471966244,0.26919821793467297,486
2,20,0,0.1,VI 120,35,0.5333333333333333,59,VI 20,842,1.6,8284,-1.3812440471493739,-0.47712125471966244,-2.147388078579271,94
2,20,1,0.1,VI 120,34,0.5333333333333333,57,VI 20,843,1.6,8297,-1.3943486575824873,-0.47712125471966244,-2.1630462344188444,80
2,20,2,0.1,VI 120,37,0.5333333333333333,86,VI 20,827,1.6,8076,-1.3493037854855516,-0.47712125471966244,-1.972697859028034,114
2,20,3,0.1,VI 120,29,0.5333333333333333,76,VI 20,832,1.6,8194,-1.457725328391768,-0.47712125471966244,-2.0326823673363323,92
2,20,4,0.1,VI 120,31,0.5333333333333333,55,VI 20,893,1.6,8805,-1.4594897650542737,-0.47712125471966244,-2.2043666708090517,82
2,20,5,0.1,VI 120,39,0.5333333333333333,92,VI 20,775,1.6,7419,-1.298237095479811,-0.47712125471966244,-1.9065575437354045,104
2,20,6,0.1,VI 120,29,0.5333333333333333,80,VI 20,846,1.6,8354,-1.4649723651400675,-0.47712125471966244,-2.0188044839371586,94
2,20,8,0.1,VI 120,37,0.5333333333333333,66,VI 20,808,1.6,7822,-1.3392096367075912,-0.47712125471966244,-2.073773876074243,110
2,20,7,0.1,VI 120,33,0.5333333333333333,68,VI 20,839,1.6,8204,-1.405248020950813,-0.47712125471966244,-2.0815167389900924,106
2,20,9,0.1,VI 120,38,0.5333333333333333,75,VI 20,849,1.6,8131,-1.3491240936271425,-0.47712125471966244,-2.035082697672813,107
2,21,0,0.1,VI 120,52,0.6451612903225806,147,VI 20,776,1.0526315789473684,5080,-1.1738583776233893,-0.21260809288144372,-1.538546377535743,178
2,21,1,0.1,VI 120,71,0.6451612903225806,194,VI 20,718,1.0526315789473684,4584,-1.004866095523225,-0.21260809288144372,-1.3734428790291076,218
2,21,2,0.1,VI 120,57,0.6451612903225806,160,VI 20,746,1.0526315789473684,4841,-1.1168639718001774,-0.21260809288144372,-1.480815099984965,186
2,21,3,0.1,VI 120,57,0.6451612903225806,151,VI 20,805,1.0526315789473684,5313,-1.149921024695377,-0.21260809288144372,-1.5463628686165678,180
2,21,4,0.1,VI 120,65,0.6451612903225806,197,VI 20,706,1.0526315789473684,4521,-1.0358913444089481,-0.21260809288144372,-1.3607682808727013,234
2,21,5,0.1,VI 120,59,0.6451612903225806,139,VI 20,811,1.0526315789473684,5293,-1.1381688425690117,-0.21260809288144372,-1.5806870937371729,182
2,21,6,0.1,VI 120,57,0.6451612903225806,164,VI 20,807,1.0526315789473684,5377,-1.150998679049579,-0.21260809288144372,-1.5156961884294213,162
2,21,7,0.1,VI 120,66,0.6451612903225806,209,VI 20,758,1.0526315789473684,4958,-1.0601252700901849,-0.21260809288144372,-1.3751602363207487,214
2,21,8,0.1,VI 120,63,0.6451612903225806,160,VI 20,730,1.0526315789473684,4718,-1.0639823106668742,-0.21260809288144372,-1.469637953893652,194
2,21,9,0.1,VI 120,67,0.6451612903225806,163,VI 20,751,1.0526315789473684,4912,-1.0495651343033419,-0.21260809288144372,-1.4790707537291534,210
2,22,0,0.1,VI 120,88,0.8,274,VI 20,719,0.8,3391,-0.912246218232714,0.0,-1.0925772269576983,294
2,22,1,0.1,VI 120,84,0.8,294,VI 20,735,0.8,3409,-0.9420080530223133,0.0,-1.064279670816734,290
2,22,3,0.1,VI 120,78,0.8,263,VI 20,699,0.8,3209,-0.952382573055201,0.0,-1.0864139686057461,317
2,22,2,0.1,VI 120,64,0.8,202,VI 20,732,0.8,3629,-1.0583311070745047,0.0,-1.2544355987539326,242
2,22,4,0.1,VI 120,84,0.8,285,VI 20,693,0.8,3188,-0.9164539485499251,0.0,-1.0486734527155646,294
2,22,5,0.1,VI 120,80,0.8,254,VI 20,703,0.8,3290,-0.9438653380278804,0.0,-1.1123621813300362,316
2,22,7,0.1,VI 120,71,0.8,265,VI 20,710,0.8,3275,-1.0,0.0,-1.091965430390994,282
2,22,6,0.1,VI 120,84,0.8,303,VI 20,647,0.8,2971,-0.8866249946068188,0.0,-0.9914600233013591,298
2,22,8,0.1,VI 120,94,0.8,335,VI 20,657,0.8,3059,-0.8444375159600821,0.0,-0.9605346699478334,313
2,22,9,0.1,VI 120,95,0.8,318,VI 20,678,0.8,3117,-0.8535060885782155,0.0,-0.9913096822924071,355
2,23,0,0.1,VI 120,94,1.0526315789473684,416,VI 20,619,0.6451612903225806,2253,-0.8185627954204193,0.21260809288144372,-0.7336678610970881,374
2,23,1,0.1,VI 120,104,1.0526315789473684,497,VI 20,632,0.6451612903225806,2308,-0.7836837389836047,0.21260809288144372,-0.6668794157503617,397
2,23,2,0.1,VI 120,110,1.0526315789473684,501,VI 20,647,0.6451612903225806,2312,-0.7695115955104753,0.21260809288144372,-0.6641501038812457,391
2,23,3,0.1,VI 120,109,1.0526315789473684,516,VI 20,580,0.6451612903225806,2148,-0.7260014956223136,0.21260809288144372,-0.6193845754003067,377
2,23,4,0.1,VI 120,102,1.0526315789473684,456,VI 20,587,0.6451612903225806,2126,-0.7600379294856969,0.21260809288144372,-0.668598417522843,410
2,23,5,0.1,VI 120,103,1.0526315789473684,480,VI 20,617,0.6451612903225806,2240,-0.7774479393280694,0.21260809288144372,-0.6690067809585756,373
2,23,6,0.1,VI 120,108,1.0526315789473684,486,VI 20,631,0.6451612903225806,2229,-0.7666056037571847,0.21260809288144372,-0.6614737992179444,388
2,23,8,0.1,VI 120,106,1.0526315789473684,501,VI 20,602,0.6451612903225806,2168,-0.7542906259930543,0.21260809288144372,-0.6362215519991036,383
2,23,7,0.1,VI 120,100,1.0526315789473684,504,VI 20,575,0.6451612903225806,2079,-0.7596678446896306,0.21260809288144372,-0.6154239528859439,410
2,23,9,0.1,VI 120,98,1.0526315789473684,481,VI 20,608,0.6451612903225806,2171,-0.79267750358024,0.21260809288144372,-0.6545147470805883,390
2,24,0,0.1,VI 120,123,1.6,898,VI 20,461,0.5333333333333333,1362,-0.5737958139502503,0.47712125471966244,-0.18090077090946197,441
2,24,1,0.1,VI 120,127,1.6,911,VI 20,505,0.5333333333333333,1439,-0.5994876571627045,0.47712125471966244,-0.19854241696360692,453
2,24,2,0.1,VI 120,130,1.6,955,VI 20,437,0.5333333333333333,1260,-0.5265380846635851,0.47712125471966244,-0.12036717353381657,452
2,24,3,0.1,VI 120,107,1.6,776,VI 20,521,0.5333333333333333,1473,-0.6874539456143148,0.47712125471966244,-0.27834102558444246,472
2,24,4,0.1,VI 120,127,1.6,934,VI 20,470,0.5333333333333333,1395,-0.5682941369797606,0.47712125471966244,-0.17422733137952304,443
2,24,5,0.1,VI 120,115,1.6,816,VI 20,508,0.5333333333333333,1501,-0.6451658719303076,0.47712125471966244,-0.26469053348940924,462
2,24,7,0.1,VI 120,116,1.6,822,VI 20,497,0.5333333333333333,1482,-0.6318983995064137,0.47712125471966244,-0.25597638610325896,477
2,24,6,0.1,VI 120,110,1.6,850,VI 20,468,0.5333333333333333,1370,-0.628853167915899,0.47712125471966244,-0.20730164144211402,485
2,24,8,0.1,VI 120,124,1.6,898,VI 20,484,0.5333333333333333,1460,-0.5914236764821774,0.47712125471966244,-0.21107651911713274,470
2,24,9,0.1,VI 120,127,1.6,977,VI 20,501,0.5333333333333333,1436,-0.5960340049112889,0.47712125471966244,-0.16725987618750843,477
