net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,22,1,0.1,VI 120,132,0.8,1068,VI 20,846,0.8,4925,-0.806796432,0,-0.663834982,1570
2,22,4,0.1,VI 120,130,0.8,1008,VI 20,892,0.8,5210,-0.836421502,0,-0.713377191,1533
2,22,5,0.1,VI 120,136,0.8,1128,VI 20,821,0.8,4800,-0.780804249,0,-0.628932138,1602
2,22,6,0.1,VI 120,147,0.8,1098,VI 20,838,0.8,4676,-0.755926684,0,-0.629272162,1526
2,22,7,0.1,VI 120,130,0.8,1133,VI 20,782,0.8,4658,-0.779263401,0,-0.613969574,1550
2,22,8,0.1,VI 120,144,0.8,1159,VI 20,819,0.8,4726,-0.75492141,0,-0.610410281,1607
2,22,9,0.1,VI 120,145,0.8,1144,VI 20,807,0.8,4850,-0.745505532,0,-0.627315714,1590
2,23,0,0.1,VI 120,147,1.052631579,1256,VI 20,786,0.64516129,4332,-0.728105211,0.212608093,-0.537698809,1704
2,23,1,0.1,VI 120,148,1.052631579,1218,VI 20,834,0.64516129,4759,-0.750904335,0.212608093,-0.591868417,1671
2,23,3,0.1,VI 120,136,1.052631579,1271,VI 20,741,0.64516129,4196,-0.7362793,0.212608093,-0.518689929,1721
2,23,2,0.1,VI 120,146,1.052631579,1240,VI 20,804,0.64516129,4371,-0.740903193,0.212608093,-0.547159121,1674
2,23,4,0.1,VI 120,137,1.052631579,1174,VI 20,797,0.64516129,4557,-0.764737754,0.212608093,-0.589010932,1619
2,23,5,0.1,VI 120,136,1.052631579,1240,VI 20,823,0.64516129,4520,-0.781860927,0.212608093,-0.56171675,1726
2,23,6,0.1,VI 120,144,1.052631579,1296,VI 20,788,0.64516129,4430,-0.738163725,0.212608093,-0.533798725,1735
2,23,7,0.1,VI 120,136,1.052631579,1183,VI 20,815,0.64516129,4607,-0.7776187,0.212608093,-0.590433468,1647
2,23,8,0.1,VI 120,144,1.052631579,1207,VI 20,834,0.64516129,4747,-0.762803559,0.212608093,-0.594711962,1710
2,23,9,0.1,VI 120,134,1.052631579,1093,VI 20,873,0.64516129,4850,-0.813909445,0.212608093,-0.647121577,1547
2,24,0,0.1,VI 120,134,1.6,1252,VI 20,802,0.533333333,4290,-0.77706957,0.477121255,-0.534852963,1690
2,24,1,0.1,VI 120,140,1.6,1328,VI 20,809,0.533333333,4350,-0.761820486,0.477121255,-0.515291182,1766
2,24,2,0.1,VI 120,134,1.6,1294,VI 20,795,0.533333333,4282,-0.77326233,0.477121255,-0.519712387,1720
2,24,3,0.1,VI 120,153,1.6,1435,VI 20,810,0.533333333,4141,-0.723793588,0.477121255,-0.460253329,1840
2,24,4,0.1,VI 120,132,1.6,1285,VI 20,829,0.533333333,4268,-0.797980599,0.477121255,-0.521321283,1664
2,24,6,0.1,VI 120,148,1.6,1451,VI 20,761,0.533333333,3996,-0.711122941,0.477121255,-0.439958067,1823
2,24,5,0.1,VI 120,149,1.6,1363,VI 20,825,0.533333333,4172,-0.74326768,0.477121255,-0.485848444,1779
2,24,7,0.1,VI 120,135,1.6,1366,VI 20,775,0.533333333,4268,-0.758967934,0.477121255,-0.494773711,1843
2,24,9,0.1,VI 120,162,1.6,1590,VI 20,776,0.533333333,4029,-0.680346707,0.477121255,-0.403800143,1934
2,24,8,0.1,VI 120,158,1.6,1404,VI 20,825,0.533333333,4190,-0.717796862,0.477121255,-0.474846915,1815
