net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,22,5,0.1,VI 120,145,0.8,984,VI 20,791,0.8,3944,-0.736808481,0,-0.602941808,1314
2,22,3,0.1,VI 120,130,0.8,923,VI 20,774,0.8,3993,-0.774797608,0,-0.636097609,1283
2,22,7,0.1,VI 120,135,0.8,934,VI 20,766,0.8,3829,-0.753895001,0,-0.61273849,1292
2,22,6,0.1,VI 120,139,0.8,990,VI 20,783,0.8,3955,-0.750746962,0,-0.601511293,1388
2,22,8,0.1,VI 120,140,0.8,996,VI 20,742,0.8,3700,-0.72427587,0,-0.569942386,1304
2,22,9,0.1,VI 120,132,0.8,990,VI 20,754,0.8,3797,-0.756797415,0,-0.583805403,1313
2,23,0,0.1,VI 120,131,1.052631579,1047,VI 20,804,0.64516129,3709,-0.787984753,0.212608093,-0.549310152,1378
2,23,1,0.1,VI 120,156,1.052631579,1239,VI 20,729,0.64516129,3296,-0.66960293,0.212608093,-0.424915897,1490
2,23,3,0.1,VI 120,167,1.052631579,1253,VI 20,731,0.64516129,3274,-0.641200906,0.212608093,-0.417127604,1474
2,23,4,0.1,VI 120,144,1.052631579,1103,VI 20,787,0.64516129,3643,-0.73761224,0.212608093,-0.518883659,1351
2,23,5,0.1,VI 120,161,1.052631579,1262,VI 20,716,0.64516129,3275,-0.648087146,0.212608093,-0.414151949,1547
2,23,2,0.1,VI 120,149,1.052631579,1122,VI 20,733,0.64516129,3387,-0.691917706,0.212608093,-0.47982234,1436
2,23,8,0.1,VI 120,163,1.052631579,1253,VI 20,751,0.64516129,3311,-0.663452333,0.212608093,-0.42200811,1442
2,23,6,0.1,VI 120,135,1.052631579,1046,VI 20,775,0.64516129,3631,-0.758967934,0.212608093,-0.540494564,1419
2,23,9,0.1,VI 120,146,1.052631579,1094,VI 20,754,0.64516129,3446,-0.71301849,0.212608093,-0.498297951,1384
2,24,0,0.1,VI 120,126,1.6,1125,VI 20,731,0.533333333,3176,-0.763546832,0.477121255,-0.450727971,1409
2,23,7,0.1,VI 120,135,1.052631579,1020,VI 20,767,0.64516129,3508,-0.754461595,0.212608093,-0.536459413,1258
2,24,1,0.1,VI 120,155,1.6,1323,VI 20,749,0.533333333,3169,-0.68415012,0.477121255,-0.379362395,1545
2,24,2,0.1,VI 120,152,1.6,1320,VI 20,720,0.533333333,3050,-0.675488908,0.477121255,-0.363725908,1466
2,24,3,0.1,VI 120,134,1.6,1270,VI 20,685,0.533333333,2782,-0.708585773,0.477121255,-0.340553405,1340
2,24,4,0.1,VI 120,131,1.6,1273,VI 20,739,0.533333333,3255,-0.751373143,0.477121255,-0.407722589,1509
2,24,5,0.1,VI 120,148,1.6,1349,VI 20,740,0.533333333,3042,-0.698970004,0.477121255,-0.35314726,1561
2,24,8,0.1,VI 120,150,1.6,1346,VI 20,754,0.533333333,3113,-0.701280087,0.477121255,-0.364134061,1424
2,24,6,0.1,VI 120,135,1.6,1286,VI 20,735,0.533333333,3123,-0.735953571,0.477121255,-0.385331016,1471
2,24,7,0.1,VI 120,154,1.6,1303,VI 20,753,0.533333333,3140,-0.689274255,0.477121255,-0.381985232,1446
2,24,9,0.1,VI 120,155,1.6,1340,VI 20,712,0.533333333,2993,-0.662148295,0.477121255,-0.349001918,1429
