run_index,repetition_index,Sch 1,R1,B1,M1,Sch 2,R2,B2,M2,log(R1/R2),log(B1/B2),log(M1/M2),Changeovers
8,25,VI 24,32,193,1,VI 60,13,58,1,0.3912066260130692,0.5221293154448364,0.0,78
8,26,VI 24,29,139,1,VI 60,14,82,1,0.3162699622207181,0.22920094787037837,0.0,71
8,27,VI 24,30,196,1,VI 60,10,76,1,0.47712125471966244,0.4114424790756847,0.0,80
8,28,VI 24,38,210,1,VI 60,16,70,1,0.3756636139608854,0.47712125471966244,0.0,98
8,29,VI 24,33,202,1,VI 60,7,50,1,0.6734158998636307,0.6063813651106049,0.0,75
9,0,VI 21.8,35,202,1,VI 80,10,105,1,0.5440680443502757,0.2841620703766857,0.0,108
9,1,VI 21.8,36,177,1,VI 80,10,85,1,0.5563025007672873,0.3185543406475139,0.0,103
9,2,VI 21.8,41,214,1,VI 80,8,50,1,0.7096938697277919,0.631443769013172,0.0,58
9,3,VI 21.8,38,217,1,VI 80,16,84,1,0.3756636139608854,0.41218044778664786,0.0,92
9,4,VI 21.8,37,216,1,VI 80,7,43,1,0.7231036840527382,0.7009852955713444,0.0,54
9,5,VI 21.8,41,193,1,VI 80,6,48,1,0.8346326063360918,0.6043160716321865,0.0,59
9,6,VI 21.8,37,216,1,VI 80,6,37,1,0.7900504736833514,0.7662520270839359,0.0,60
9,7,VI 21.8,35,184,1,VI 80,12,75,1,0.4648867983026508,0.3897565596178364,0.0,104
9,8,VI 21.8,42,236,1,VI 80,9,37,1,0.6690067809585756,0.8047102789031115,0.0,60
9,9,VI 21.8,41,211,1,VI 80,8,65,1,0.7096938697277919,0.511369098654837,0.0,89
9,10,VI 21.8,38,233,1,VI 80,14,63,1,0.43365556093857216,0.5680153715724373,0.0,85
9,11,VI 21.8,39,194,1,VI 80,13,78,1,0.47712125471966244,0.39570712723974566,0.0,94
9,12,VI 21.8,35,177,1,VI 80,8,57,1,0.640978057358332,0.4920984106893152,0.0,88
9,13,VI 21.8,38,180,1,VI 80,12,77,1,0.5006023505691853,0.36878177993082417,0.0,98
9,14,VI 21.8,40,213,1,VI 80,7,42,1,0.7569619513137056,0.7051303130408373,0.0,53
9,15,VI 21.8,39,196,1,VI 80,8,63,1,0.6879746200345557,0.49291552190289434,0.0,83
9,16,VI 21.8,30,161,1,VI 80,10,82,1,0.47712125471966244,0.293012023648133,0.0,91
9,17,VI 21.8,31,164,1,VI 80,13,87,1,0.3774183415274359,0.27532459542907933,0.0,74
9,18,VI 21.8,44,250,1,VI 80,11,41,1,0.6020599913279624,0.7851561519523022,0.0,60
9,19,VI 21.8,31,177,1,VI 80,10,80,1,0.4913616938342727,0.344883279369863,0.0,81
9,20,VI 21.8,27,179,1,VI 80,10,47,1,0.43136376415898736,0.5807551730441757,0.0,61
9,21,VI 21.8,38,208,1,VI 80,9,63,1,0.6255410871774852,0.5187227855091798,0.0,90
9,22,VI 21.8,31,163,1,VI 80,12,71,1,0.41218044778664786,0.36092925568488254,0.0,80
9,23,VI 21.8,39,226,1,VI 80,7,47,1,0.7459665670122424,0.6820105812116835,0.0,73
9,24,VI 21.8,27,171,1,VI 80,9,64,1,0.47712125471966244,0.42681613640826666,0.0,84
9,25,VI 21.8,49,236,1,VI 80,8,52,1,0.7871060930365701,0.6569086593353074,0.0,75
9,26,VI 21.8,33,162,1,VI 80,15,95,1,0.3424226808222063,0.23179140925378316,0.0,82
9,27,VI 21.8,35,203,1,VI 80,10,65,1,0.5440680443502757,0.49458268127035737,0.0,92
9,28,VI 21.8,33,174,1,VI 80,12,77,1,0.43933269383026263,0.3540585231101179,0.0,84
9,29,VI 21.8,37,185,1,VI 80,11,51,1,0.52680903890877,0.5596015523050775,0.0,72
10,0,VI 20,30,179,1,VI 120,7,47,1,0.6320232147054056,0.5807551730441757,0.0,66
10,1,VI 20,46,283,1,VI 120,8,50,1,0.7596678446896304,0.7528164311882715,0.0,73
10,2,VI 20,39,240,1,VI 120,10,56,1,0.5910646070264992,0.6320232147054056,0.0,79
10,3,VI 20,31,179,1,VI 120,5,55,1,0.7923916894982539,0.5124903414856493,0.0,70
10,4,VI 20,24,154,1,VI 120,8,68,1,0.47712125471966244,0.35501180813022676,0.0,71
10,5,VI 20,43,270,1,VI 120,0,19,1,,1.1526101632061583,0.0,34
10,6,VI 20,33,212,1,VI 120,8,71,1,0.6154239528859439,0.47507751220967614,0.0,86
10,7,VI 20,40,208,1,VI 120,8,54,1,0.6989700043360189,0.585669575139793,0.0,85
10,8,VI 20,46,247,1,VI 120,7,53,1,0.8176597916673173,0.6684210836588766,0.0,51
10,9,VI 20,24,123,1,VI 120,7,56,1,0.5351132016973492,0.34171708443319754,0.0,51
10,10,VI 20,46,269,1,VI 120,7,59,1,0.8176597916673173,0.6589002683602638,0.0,80
10,11,VI 20,31,155,1,VI 120,11,57,1,0.44996900867604767,0.4344568424978001,0.0,71
10,12,VI 20,40,231,1,VI 120,10,68,1,0.6020599913279624,0.5311030671859079,0.0,101
10,13,VI 20,37,163,1,VI 120,5,46,1,0.8692317197309762,0.5494297727223838,0.0,58
10,14,VI 20,31,189,1,VI 120,10,75,1,0.4913616938342727,0.4014005407815441,0.0,97
10,15,VI 20,53,231,1,VI 120,5,37,1,1.0253058652647702,0.7954102558251493,0.0,58
10,16,VI 20,47,287,1,VI 120,5,38,1,0.9731278535996987,0.8780983001171822,0.0,60
10,17,VI 20,35,210,1,VI 120,4,47,1,0.9420080530223133,0.6501214367982018,0.0,80
10,18,VI 20,40,220,1,VI 120,8,62,1,0.6989700043360189,0.5500309913239524,0.0,74
10,19,VI 20,41,197,1,VI 120,9,51,1,0.6585413472804106,0.5868960500636565,0.0,68
10,20,VI 20,32,214,1,VI 120,6,35,1,0.7269987279362623,0.7863457289989152,0.0,64
10,21,VI 20,41,246,1,VI 120,6,59,1,0.8346326063360918,0.620083095461235,0.0,78
10,22,VI 20,30,185,1,VI 120,5,39,1,0.7781512503836436,0.6761071213765146,0.0,62
10,23,VI 20,38,214,1,VI 120,6,48,1,0.8016323462331665,0.6491725359736036,0.0,74
10,24,VI 20,43,214,1,VI 120,10,60,1,0.6334684555795865,0.5522625229655472,0.0,84
10,25,VI 20,31,154,1,VI 120,4,53,1,0.8893017025063102,0.463244851235674,0.0,76
10,26,VI 20,35,189,1,VI 120,4,41,1,0.9420080530223133,0.6636779474535086,0.0,62
10,27,VI 20,43,251,1,VI 120,4,38,1,1.0314084642516241,0.819890124864228,0.0,64
10,28,VI 20,32,164,1,VI 120,9,49,1,0.5509074688805811,0.5246477680191842,0.0,68
10,29,VI 20,32,209,1,VI 120,6,38,1,0.7269987279362623,0.7403626894942439,0.0,64
