run_index,repetition_index,Sch 1,R1,B1,M1,Sch 2,R2,B2,M2,log(R1/R2),log(B1/B2),log(M1/M2),Changeovers
23,0,VI 120,128,668,1.05,VI 20,506,1207,0.645,-0.5969405471919308,-0.25693080762180354,0.2116295844346703,532
23,1,VI 120,140,681,1.05,VI 20,464,1178,0.645,-0.5203899448766428,-0.23799817853829772,0.2116295844346703,506
23,2,VI 120,115,589,1.05,VI 20,522,1276,0.645,-0.6569726626486505,-0.3357353795980419,0.2116295844346703,520
23,3,VI 120,127,696,1.05,VI 20,480,1128,0.645,-0.5774375164196304,-0.2096998600367614,0.2116295844346703,556
23,4,VI 120,145,693,1.05,VI 20,510,1233,0.645,-0.5462021738629614,-0.2502298419839249,0.2116295844346703,551
23,5,VI 120,123,651,1.05,VI 20,536,1301,0.645,-0.639259678253372,-0.30069630799339425,0.2116295844346703,534
23,6,VI 120,133,690,1.05,VI 20,514,1230,0.645,-0.5871114780281899,-0.25105602070214256,0.2116295844346703,506
23,7,VI 120,129,648,1.05,VI 20,511,1210,0.645,-0.5978311898354638,-0.2712103644458567,0.2116295844346703,579
23,9,VI 120,126,615,1.05,VI 20,480,1209,0.645,-0.5808706922580243,-0.2935511850853551,0.2116295844346703,541
23,8,VI 120,134,635,1.05,VI 20,487,1181,0.645,-0.5604241628498267,-0.26947617232153914,0.2116295844346703,501
24,0,VI 120,129,892,1.6,VI 20,460,983,0.533,-0.5521681213823251,-0.042188663456012535,0.4773927736293525,542
24,1,VI 120,140,921,1.6,VI 20,456,985,0.533,-0.5128368069861969,-0.029176600300762818,0.4773927736293525,543
24,2,VI 120,147,883,1.6,VI 20,448,952,0.533,-0.4839606792499679,-0.032676244806905744,0.4773927736293525,504
24,4,VI 120,122,884,1.6,VI 20,443,999,0.533,-0.5600438955483213,-0.0531132232129092,0.4773927736293525,532
24,3,VI 120,127,909,1.6,VI 20,438,971,0.533,-0.5376703895481426,-0.02865534668603742,0.4773927736293525,559
24,6,VI 120,131,925,1.6,VI 20,439,965,0.533,-0.5251932245863571,-0.018385580604759977,0.4773927736293525,535
24,5,VI 120,146,991,1.6,VI 20,399,877,0.533,-0.43662003990231113,0.0530740611192348,0.4773927736293525,556
24,8,VI 120,131,881,1.6,VI 20,464,988,0.533,-0.5492466848991165,-0.049781036175580204,0.4773927736293525,564
24,7,VI 120,122,846,1.6,VI 20,471,1063,0.533,-0.586661076454148,-0.09916290148427323,0.4773927736293525,513
24,9,VI 120,127,895,1.6,VI 20,427,962,0.533,-0.526624154069067,-0.031352036721901004,0.4773927736293525,519
