net_type,run_index,repetition_index,mutation_rate,Sch 1,R1,M1,B1,Sch 2,R2,M2,B2,log(R1/R2),log(M1/M2),log(B1/B2),Changeovers
2,2,3,0.1,VI 20,823,0.8,5089,VI 120,130,0.8,1066,0.801456482905433,0.0,0.6788752461827412,1558
2,2,5,0.1,VI 20,809,0.8,4889,VI 120,144,0.8,1205,0.7495860295170226,0.0,0.6082329903529484,1697
2,2,6,0.1,VI 20,787,0.8,4857,VI 120,128,0.8,1129,0.7887647627111962,0.0,0.6336741615480683,1585
2,2,7,0.1,VI 20,891,0.8,5501,VI 120,132,0.8,1020,0.829303772831025,0.0,0.7318414731878484,1538
2,2,9,0.1,VI 20,860,0.8,5263,VI 120,131,0.8,1094,0.8172271555878035,0.0,0.6822160480198656,1666
2,2,8,0.1,VI 20,772,0.8,4644,VI 120,136,0.8,1173,0.7540783919655186,0.0,0.597594198951007,1654
2,3,0,0.1,VI 20,832,1.0526315789473684,5494,VI 120,129,0.6451612903225806,965,0.809533615991475,0.21260809288144372,0.7553613417407505,1474
2,3,2,0.1,VI 20,886,1.0526315789473684,5658,VI 120,143,0.6451612903225806,1000,0.7920976844219889,0.21260809288144372,0.752662943120972,1455
2,3,3,0.1,VI 20,867,1.0526315789473684,5651,VI 120,136,0.6451612903225806,971,0.8044801891059927,0.21260809288144372,0.7649060773898934,1486
2,3,4,0.1,VI 20,856,1.0526315789473684,5388,VI 120,137,0.6451612903225806,999,0.7957531975207465,0.21260809288144372,0.7318620988249657,1514
2,3,1,0.1,VI 20,797,1.0526315789473684,5298,VI 120,137,0.6451612903225806,1101,0.7647377542397056,0.21260809288144372,0.6823246349894604,1682
2,3,5,0.1,VI 20,819,1.0526315789473684,5277,VI 120,140,0.6451612903225806,1052,0.7671558660821804,0.21260809288144372,0.7003713543594035,1563
2,3,6,0.1,VI 20,806,1.0526315789473684,5238,VI 120,148,0.6451612903225806,1203,0.7360733264101332,0.21260809288144372,0.6388998667493686,1738
2,3,7,0.1,VI 20,875,1.0526315789473684,5578,VI 120,142,0.6451612903225806,1159,0.7897197086392568,0.21260809288144372,0.6823950739664351,1716
2,3,8,0.1,VI 20,870,1.0526315789473684,5396,VI 120,136,0.6451612903225806,1098,0.805980344248401,0.21260809288144372,0.6914696008857936,1621
2,3,9,0.1,VI 20,845,1.0526315789473684,5423,VI 120,122,0.6451612903225806,926,0.8404968782749441,0.21260809288144372,0.7676286177535208,1434
2,4,1,0.1,VI 20,933,1.6,6454,VI 120,141,0.5333333333333333,930,0.8206625310911201,0.47712125471966244,0.841346012513951,1454
2,4,0,0.1,VI 20,860,1.6,5943,VI 120,154,0.5333333333333333,1069,0.7469777304071047,0.47712125471966244,0.7450280250494314,1623
2,4,2,0.1,VI 20,806,1.6,5981,VI 120,125,0.5333333333333333,910,0.8094250287970343,0.47712125471966244,0.8177324100910134,1454
2,4,4,0.1,VI 20,861,1.6,6076,VI 120,126,0.5333333333333333,897,0.8346326063360918,0.47712125471966244,0.8308253221466566,1436
2,4,5,0.1,VI 20,881,1.6,6183,VI 120,129,0.5333333333333333,897,0.8343861981127989,0.47712125471966244,0.8384068034547832,1499
2,4,6,0.1,VI 20,879,1.6,6040,VI 120,144,0.5333333333333333,987,0.7856263829785223,0.47712125471966244,0.7867197859514952,1614
2,4,7,0.1,VI 20,865,1.6,6123,VI 120,123,0.5333333333333333,946,0.8471109960254163,0.47712125471966244,0.8110731230339402,1482
2,4,3,0.1,VI 20,870,1.6,5928,VI 120,124,0.5333333333333333,909,0.8460975674563834,0.47712125471966244,0.8143443117493043,1466
2,4,9,0.1,VI 20,885,1.6,6251,VI 120,119,0.5333333333333333,883,0.8713963093052947,0.47712125471966244,0.8499887953252346,1410
2,5,2,0.1,VI 45,356,0.5333333333333333,2362,VI 95,185,1.6,1833,0.2842782695698614,-0.47712125471966244,0.11011742831527932,1683
2,4,8,0.1,VI 20,875,1.6,6116,VI 120,131,0.5333333333333333,935,0.824736757366549,0.47712125471966244,0.8156558658677647,1474
2,5,1,0.1,VI 45,345,0.5333333333333333,2247,VI 95,169,1.6,1845,0.3099323904596006,-0.47712125471966244,0.0856067019240497,1627
2,5,0,0.1,VI 45,347,0.5333333333333333,2385,VI 95,175,1.6,1932,0.29729142610457926,-0.47712125471966244,0.09148126129665819,1786
2,5,3,0.1,VI 45,394,0.5333333333333333,2447,VI 95,192,1.6,1985,0.31219499312202453,-0.47712125471966244,0.09087345825265535,1832
2,5,4,0.1,VI 45,366,0.5333333333333333,2540,VI 95,183,1.6,1979,0.3010299956639812,-0.47712125471966244,0.10838792241354177,1835
2,5,5,0.1,VI 45,359,0.5333333333333333,2315,VI 95,193,1.6,1955,0.26953713957054537,-0.47712125471966244,0.07340423362208635,1767
2,5,7,0.1,VI 45,374,0.5333333333333333,2320,VI 95,174,1.6,1866,0.33232235391788045,-0.47712125471966244,0.09457634548041852,1796
2,5,6,0.1,VI 45,392,0.5333333333333333,2625,VI 95,183,1.6,1711,0.3308349772900278,-0.47712125471966244,0.18587929820087543,1702
2,5,8,0.1,VI 45,365,0.5333333333333333,2427,VI 95,177,1.6,1836,0.3143195980946681,-0.47712125471966244,0.1211970994667111,1681
2,5,9,0.1,VI 45,361,0.5333333333333333,2364,VI 95,184,1.6,1931,0.29268937889612145,-0.47712125471966244,0.08786519842982302,1765
2,6,0,0.1,VI 45,393,0.6451612903225806,2846,VI 95,177,1.0526315789473684,1791,0.34641928401362004,-0.21260809288144372,0.201139309899234,1821
2,6,2,0.1,VI 45,359,0.6451612903225806,2512,VI 95,196,1.0526315789473684,1728,0.2628383772218431,-0.21260809288144372,0.16247589692228404,1702
2,6,4,0.1,VI 45,414,0.6451612903225806,2874,VI 95,197,1.0526315789473684,1765,0.322534114959306,-0.21260809288144372,0.21174205407436547,1868
2,6,1,0.1,VI 45,342,0.6451612903225806,2610,VI 95,186,1.0526315789473684,1697,0.2645131618382187,-0.21260809288144372,0.18695866502060518,1713
2,6,3,0.1,VI 45,361,0.6451612903225806,2626,VI 95,174,1.0526315789473684,1659,0.3169579536230582,-0.21260809288144372,0.19944833572909987,1607
2,6,5,0.1,VI 45,376,0.6451612903225806,2637,VI 95,173,1.0526315789473684,1722,0.3371417417988656,-0.21260809288144372,0.18507698267579836,1746
2,6,7,0.1,VI 45,358,0.6451612903225806,2472,VI 95,171,1.0526315789473684,1712,0.32088691625172056,-0.21260809288144372,0.1595447060756438,1696
2,6,6,0.1,VI 45,395,0.6451612903225806,2780,VI 95,196,1.0526315789473684,1799,0.3043410242699842,-0.21260809288144372,0.18901363257252493,1818
2,6,8,0.1,VI 45,367,0.6451612903225806,2477,VI 95,186,1.0526315789473684,1720,0.29515312003417304,-0.21260809288144372,0.15839755967828809,1643
2,6,9,0.1,VI 45,355,0.6451612903225806,2527,VI 95,201,1.0526315789473684,1834,0.24703229563460524,-0.21260809288144372,0.13920591058591247,1771
2,7,0,0.1,VI 45,396,0.8,2977,VI 95,175,0.8,1544,0.3546571372392179,0.0,0.2851315386470074,1735
2,7,1,0.1,VI 45,384,0.8,2970,VI 95,187,0.8,1593,0.3124896178310319,0.0,0.27054067351608085,1723
2,7,2,0.1,VI 45,408,0.8,2851,VI 95,165,0.8,1489,0.39317621887597365,0.0,0.2821025195572839,1702
2,7,3,0.1,VI 45,334,0.8,2533,VI 95,168,0.8,1496,0.2984371850857016,0.0,0.2287035962621054,1611
2,7,4,0.1,VI 45,389,0.8,2886,VI 95,181,0.8,1546,0.3322710264565233,0.0,0.2710868371751693,1710
2,7,5,0.1,VI 45,347,0.8,2679,VI 95,184,0.8,1597,0.27551165178133724,0.0,0.22466779746972593,1683
2,7,7,0.1,VI 45,358,0.8,2609,VI 95,200,0.8,1641,0.2528530309798932,0.0,0.20136549804712758,1720
2,7,6,0.1,VI 45,411,0.8,2968,VI 95,170,0.8,1458,0.38339290049779523,0.0,0.3087063726250337,1682
2,8,0,0.1,VI 45,349,1.0526315789473684,2877,VI 95,184,0.6451612903225806,1561,0.27800760394964347,0.21260809288144372,0.2655369588279085,1730
2,7,9,0.1,VI 45,379,0.8,2620,VI 95,164,0.8,1579,0.3637953619203745,0.0,0.21991916131145123,1616
2,7,8,0.1,VI 45,363,0.8,2858,VI 95,183,0.8,1604,0.297455535305683,0.0,0.25085786050680675,1741
2,8,1,0.1,VI 45,346,1.0526315789473684,2631,VI 95,176,0.6451612903225806,1556,0.29356343097862675,0.21260809288144372,0.2281112554320328,1631
2,8,3,0.1,VI 45,401,1.0526315789473684,3073,VI 95,158,0.6451612903225806,1479,0.4044872856657597,0.21260809288144372,0.3175943862594857,1693
2,8,2,0.1,VI 45,354,1.0526315789473684,2751,VI 95,178,0.6451612903225806,1505,0.2985832597168938,0.21260809288144372,0.2619540904598214,1664
2,8,4,0.1,VI 45,374,1.0526315789473684,2932,VI 95,139,0.6451612903225806,1331,0.4298568019463851,0.21260809288144372,0.3429859104944152,1596
2,8,6,0.1,VI 45,364,1.0526315789473684,2848,VI 95,180,0.6451612903225806,1527,0.3058288785457499,0.21260809288144372,0.2707009479083976,1668
2,8,7,0.1,VI 45,385,1.0526315789473684,2969,VI 95,167,0.6451612903225806,1343,0.3627442583609174,0.21260809288144372,0.3445341849273293,1649
2,8,5,0.1,VI 45,360,1.0526315789473684,2896,VI 95,181,0.6451612903225806,1494,0.29862392589810277,0.21260809288144372,0.2874479600457293,1652
2,8,8,0.1,VI 45,389,1.0526315789473684,3110,VI 95,192,0.6451612903225806,1537,0.3066483726221581,0.21260809288144372,0.30608652152709237,1730
2,8,9,0.1,VI 45,350,1.0526315789473684,2894,VI 95,168,0.6451612903225806,1427,0.31875876262441283,0.21260809288144372,0.3070745536683718,1600
2,9,0,0.1,VI 45,362,1.6,3185,VI 95,180,0.5333333333333333,1352,0.3034360654298596,0.47712125471966244,0.3721327450657521,1572
2,9,2,0.1,VI 45,369,1.6,3365,VI 95,159,0.5333333333333333,1278,0.3656292418386089,0.47712125471966244,0.4204542147376143,1610
2,9,1,0.1,VI 45,365,1.6,3303,VI 95,176,0.5333333333333333,1380,0.3167801966423249,0.47712125471966244,0.37902948729017766,1711
2,9,3,0.1,VI 45,384,1.6,3393,VI 95,164,0.5333333333333333,1364,0.3694873763198329,0.47712125471966244,0.3957694893246576,1691
2,9,5,0.1,VI 45,373,1.6,3276,VI 95,158,0.5333333333333333,1389,0.373051744854265,0.47712125471966244,0.3726416473507653,1691
2,9,4,0.1,VI 45,396,1.6,3528,VI 95,167,0.5333333333333333,1273,0.37497871477792905,0.47712125471966244,0.4427001728061267,1599
2,9,6,0.1,VI 45,409,1.6,3352,VI 95,181,0.5333333333333333,1437,0.35404473313815726,0.47712125471966244,0.36784724182401324,1725
2,9,7,0.1,VI 45,387,1.6,3205,VI 95,178,0.5333333333333333,1368,0.3372909627100174,0.47712125471966244,0.3697419364707388,1613
2,9,9,0.1,VI 45,374,1.6,3063,VI 95,168,0.5333333333333333,1369,0.3475623204746173,0.47712125471966244,0.34974354867258267,1662
2,9,8,0.1,VI 45,417,1.6,3555,VI 95,184,0.5333333333333333,1524,0.355318231964221,0.47712125471966244,0.36785463806220337,1817
2,10,0,0.1,VI 70,240,0.5333333333333333,1752,VI 70,260,1.6,2426,-0.03476210625921192,-0.47712125471966244,-0.1413566946984922,1564
2,10,1,0.1,VI 70,221,0.5333333333333333,1664,VI 70,257,1.6,2556,-0.06554084964618381,-0.47712125471966244,-0.18640752753165743,1658
2,10,4,0.1,VI 70,254,0.5333333333333333,1863,VI 70,227,1.6,2144,0.048807859426815356,-0.47712125471966244,-0.06101192612448978,1669
2,10,2,0.1,VI 70,219,0.5333333333333333,1625,VI 70,263,1.6,2550,-0.07951163364963952,-0.47712125471966244,-0.19568681511906202,1622
2,10,5,0.1,VI 70,225,0.5333333333333333,1823,VI 70,237,1.6,2146,-0.022565827898741404,-0.47712125471966244,-0.07084304897495595,1613
2,10,3,0.1,VI 70,246,0.5333333333333333,1820,VI 70,237,1.6,2239,0.016186761093275253,-0.47712125471966244,-0.08998270559395548,1715
2,10,6,0.1,VI 70,240,0.5333333333333333,1802,VI 70,245,1.6,2387,-0.008954842652926454,-0.47712125471966244,-0.12209763236371038,1765
2,10,7,0.1,VI 70,250,0.5333333333333333,1820,VI 70,240,1.6,2308,0.017728766960431616,-0.47712125471966244,-0.10316441649861902,1667
2,10,9,0.1,VI 70,242,0.5333333333333333,1685,VI 70,244,1.6,2289,-0.003574460358298152,-0.47712125471966244,-0.13304588746718546,1648
2,10,8,0.1,VI 70,219,0.5333333333333333,1684,VI 70,244,1.6,2313,-0.04694571149861106,-0.47712125471966244,-0.13783354560698874,1711
2,11,0,0.1,VI 70,245,0.6451612903225806,1989,VI 70,236,1.0526315789473684,2152,0.016254081394425843,-0.21260809288144372,-0.03420748386991598,1692
2,11,1,0.1,VI 70,200,0.6451612903225806,1555,VI 70,258,1.0526315789473684,2176,-0.11058971029924894,-0.21260809288144372,-0.145928497663286,1530
2,11,2,0.1,VI 70,228,0.6451612903225806,1838,VI 70,250,1.0526315789473684,2207,-0.04000516167158381,-0.21260809288144372,-0.07945682611156259,1627
2,11,3,0.1,VI 70,258,0.6451612903225806,2046,VI 70,267,1.0526315789473684,2143,-0.01489155540134505,-0.21260809288144372,-0.02011654166568731,1747
2,11,4,0.1,VI 70,252,0.6451612903225806,1964,VI 70,237,1.0526315789473684,2091,0.026652194771440187,-0.21260809288144372,-0.02721254936674102,1657
2,11,5,0.1,VI 70,218,0.6451612903225806,1749,VI 70,262,1.0526315789473684,2271,-0.0798447977151406,-0.21260809288144372,-0.1134273247410587,1636
2,11,6,0.1,VI 70,225,0.6451612903225806,1791,VI 70,257,1.0526315789473684,2219,-0.057750605219932055,-0.21260809288144372,-0.09306171638297679,1709
2,11,9,0.1,VI 70,249,0.6451612903225806,1853,VI 70,235,1.0526315789473684,2084,0.025131484824000107,-0.21260809288144372,-0.05102229530858931,1581
2,11,7,0.1,VI 70,234,0.6451612903225806,1879,VI 70,217,1.0526315789473684,1956,0.03275612356161332,-0.21260809288144372,-0.01744207035105704,1614
2,12,0,0.1,VI 70,251,0.8,2194,VI 70,269,0.8,2239,-0.030078558521369838,0.0,-0.008817470340337927,1818
2,12,2,0.1,VI 70,252,0.8,2048,VI 70,238,0.8,2104,0.024823583725032145,0.0,-0.01171578317790831,1713
2,11,8,0.1,VI 70,230,0.6451612903225806,1890,VI 70,249,1.0526315789473684,2283,-0.03447151107814344,-0.21260809288144372,-0.08204410731699115,1736
2,12,3,0.1,VI 70,232,0.8,1974,VI 70,236,0.8,1897,-0.007424018079206888,0.0,0.017279817444955322,1559
2,12,4,0.1,VI 70,213,0.8,1837,VI 70,221,0.8,1875,-0.016012670246372967,0.0,-0.008892115757929331,1549
2,12,1,0.1,VI 70,263,0.8,2022,VI 70,274,0.8,2179,-0.0177948143306301,0.0,-0.032476078991273374,1707
2,12,6,0.1,VI 70,253,0.8,2155,VI 70,236,0.8,1968,0.03020851820571135,0.0,0.03942218040142768,1625
2,12,8,0.1,VI 70,232,0.8,2074,VI 70,231,0.8,2056,0.0018760049987553487,0.0,0.0037856417297840216,1752
2,12,9,0.1,VI 70,258,0.8,2225,VI 70,212,0.8,1706,0.08528384503447875,0.0,0.11535098848544614,1527
2,12,7,0.1,VI 70,237,0.8,1940,VI 70,234,0.8,1920,0.0055324885999610066,0.0,0.004500501226676471,1590
2,12,5,0.1,VI 70,262,0.8,2177,VI 70,269,0.8,2250,-0.011450988682662512,0.0,-0.014324089070268171,1777
2,13,0,0.1,VI 70,230,1.0526315789473684,2072,VI 70,229,0.6451612903225806,1819,0.001892353677704841,0.21260809288144372,0.05655705200971186,1586
2,13,2,0.1,VI 70,248,1.0526315789473684,2212,VI 70,232,0.6451612903225806,1822,0.028963695935316558,0.21260809288144372,0.08423674999568122,1644
2,13,1,0.1,VI 70,223,1.0526315789473684,2073,VI 70,232,0.6451612903225806,1927,-0.017183121842739024,0.21260809288144372,0.0317175874384079,1716
2,13,3,0.1,VI 70,253,1.0526315789473684,2235,VI 70,243,0.6451612903225806,2002,0.017514247577505748,0.21260809288144372,0.0478134543246554,1750
2,13,5,0.1,VI 70,250,1.0526315789473684,2261,VI 70,235,0.6451612903225806,1954,0.026872146400301333,0.21260809288144372,0.06337600296260547,1742
2,13,4,0.1,VI 70,236,1.0526315789473684,2302,VI 70,243,0.6451612903225806,1900,-0.012694270628205597,0.21260809288144372,0.08335171834094404,1722
2,13,8,0.1,VI 70,241,1.0526315789473684,2304,VI 70,240,0.6451612903225806,1823,0.0018058008632623548,0.21260809288144372,0.10169580609619815,1738
2,13,9,0.1,VI 70,215,1.0526315789473684,2009,VI 70,240,0.6451612903225806,1876,-0.047772781796000675,0.21260809288144372,0.02974710270520347,1598
2,13,7,0.1,VI 70,234,1.0526315789473684,2032,VI 70,262,0.6451612903225806,2136,-0.04908543390960259,0.21260809288144372,-0.021677544744637164,1714
2,13,6,0.1,VI 70,246,1.0526315789473684,2188,VI 70,239,0.6451612903225806,1909,0.012537206155241403,0.21260809288144372,0.05924138926772635,1629
2,14,0,0.1,VI 70,254,1.6,2532,VI 70,223,0.5333333333333333,1707,0.05652885357177737,0.47712125471966244,0.17123018023058387,1736
2,14,1,0.1,VI 70,271,1.6,2524,VI 70,231,0.5333333333333333,1640,0.06935731098226139,0.47712125471966244,0.18724550252439884,1713
2,14,2,0.1,VI 70,246,1.6,2266,VI 70,261,0.5333333333333333,1921,-0.025705400234901855,0.47712125471966244,0.07173254066568475,1812
2,14,3,0.1,VI 70,245,1.6,2446,VI 70,244,0.5333333333333333,1763,0.0017762580258030198,0.47712125471966244,0.14220414040094462,1662
2,14,5,0.1,VI 70,240,1.6,2214,VI 70,248,0.5333333333333333,1779,-0.01424043911461023,0.47712125471966244,0.09500166845877893,1651
2,14,4,0.1,VI 70,246,1.6,2481,VI 70,237,0.5333333333333333,1792,0.016186761093275253,0.47712125471966244,0.14128875894610274,1744
2,14,6,0.1,VI 70,251,1.6,2484,VI 70,249,0.5333333333333333,1692,0.0034743743853018413,0.47712125471966244,0.16675123280153786,1716
2,14,7,0.1,VI 70,267,1.6,2570,VI 70,225,0.5333333333333333,1655,0.07432874325321277,0.47712125471966244,0.19113512521955697,1646
2,14,8,0.1,VI 70,249,1.6,2461,VI 70,234,0.5333333333333333,1674,0.0269834896855935,0.47712125471966244,0.1673561600455613,1735
2,14,9,0.1,VI 70,243,1.6,2364,VI 70,205,0.5333333333333333,1630,0.07385241254255787,0.47712125471966244,0.16145986780525998,1567
2,15,0,0.1,VI 95,171,0.5333333333333333,1368,VI 45,387,1.6,3340,-0.35471485462675756,-0.47712125471966244,-0.38766036942746707,1665
2,15,1,0.1,VI 95,184,0.5333333333333333,1379,VI 45,354,1.6,3052,-0.2841854390162514,-0.47712125471966244,-0.3450202631069931,1638
2,15,2,0.1,VI 95,174,0.5333333333333333,1316,VI 45,410,1.6,3663,-0.3722346084371358,-0.47712125471966244,-0.44458102938660826,1702
2,15,3,0.1,VI 95,177,0.5333333333333333,1409,VI 45,400,1.6,3520,-0.3540867249661558,-0.47712125471966244,-0.3976316703687746,1786
2,15,4,0.1,VI 95,177,0.5333333333333333,1385,VI 45,391,1.6,3297,-0.34420349103406017,-0.47712125471966244,-0.37666917374268566,1631
2,15,5,0.1,VI 95,169,0.5333333333333333,1329,VI 45,376,1.6,3301,-0.3473011403139875,-0.47712125471966244,-0.3951205433875795,1585
2,15,7,0.1,VI 95,176,0.5333333333333333,1436,VI 45,379,1.6,3332,-0.3331265421539225,-0.47712125471966244,-0.3655505528284685,1755
2,15,6,0.1,VI 95,191,0.5333333333333333,1461,VI 45,393,1.6,3445,-0.31335918312769917,-0.47712125471966244,-0.3725390103093479,1746
2,15,8,0.1,VI 95,175,0.5333333333333333,1413,VI 45,396,1.6,3136,-0.3546571372392178,-0.47712125471966244,-0.3462338921638422,1665
2,15,9,0.1,VI 95,187,0.5333333333333333,1444,VI 45,416,1.6,3533,-0.34725172409024374,-0.47712125471966244,-0.3885764442012252,1688
2,16,1,0.1,VI 95,172,0.6451612903225806,1452,VI 45,385,1.0526315789473684,3137,-0.34993228260095177,-0.21260809288144372,-0.33454790233367016,1696
2,16,0,0.1,VI 95,197,0.6451612903225806,1630,VI 45,381,1.0526315789473684,3014,-0.2864587495140264,-0.21260809288144372,-0.26695564357465523,1807
2,16,2,0.1,VI 95,195,0.6451612903225806,1510,VI 45,386,1.0526315789473684,3115,-0.29655269330923695,-0.21260809288144372,-0.314481103702019,1767
2,16,3,0.1,VI 95,154,0.6451612903225806,1303,VI 45,367,1.0526315789473684,3039,-0.3771453434156263,-0.21260809288144372,-0.36778628436735816,1516
2,16,5,0.1,VI 95,180,0.6451612903225806,1572,VI 45,354,1.0526315789473684,2844,-0.2937307569224818,-0.21260809288144372,-0.2574770503543396,1750
2,16,4,0.1,VI 95,181,0.6451612903225806,1531,VI 45,368,1.0526315789473684,3047,-0.30816924380433314,-0.21260809288144372,-0.2988972635244126,1784
2,16,6,0.1,VI 95,171,0.6451612903225806,1526,VI 45,375,1.0526315789473684,2991,-0.341035157335565,-0.21260809288144372,-0.2922618794124565,1772
2,16,8,0.1,VI 95,185,0.6451612903225806,1475,VI 45,404,1.0526315789473684,3087,-0.33920963670759113,-0.21260809288144372,-0.3207446091679136,1643
2,16,9,0.1,VI 95,208,0.6451612903225806,1563,VI 45,394,1.0526315789473684,2908,-0.27743288686281253,-0.21260809288144372,-0.26963542416781333,1767
2,17,0,0.1,VI 95,165,0.8,1538,VI 45,370,0.8,2834,-0.3507177798530887,0.0,-0.2654435104460294,1612
2,16,7,0.1,VI 95,180,0.6451612903225806,1497,VI 45,396,1.0526315789473684,3167,-0.3424226808222062,-0.21260809288144372,-0.32542626302885963,1738
2,17,1,0.1,VI 95,177,0.8,1567,VI 45,385,0.8,2859,-0.3374874631466941,0.0,-0.2611451588893987,1671
2,17,3,0.1,VI 95,179,0.8,1571,VI 45,355,0.8,2740,-0.2973753220752009,0.0,-0.24157437778041468,1695
2,17,2,0.1,VI 95,183,0.8,1535,VI 45,377,0.8,2874,-0.3138902604753634,0.0,-0.2723783839850015,1668
2,17,4,0.1,VI 95,182,0.8,1657,VI 45,349,0.8,2806,-0.2827540389741051,0.0,-0.22876515827300437,1619
2,17,5,0.1,VI 95,174,0.8,1649,VI 45,358,0.8,2623,-0.3133337783612747,0.0,-0.20157763494583475,1704
2,17,8,0.1,VI 95,181,0.8,1583,VI 45,384,0.8,2920,-0.32665264949834627,0.0,-0.26590193658606237,1738
2,17,6,0.1,VI 95,183,0.8,1666,VI 45,391,0.8,2852,-0.3297256676654373,0.0,-0.23347452410905917,1828
2,17,7,0.1,VI 95,171,0.8,1472,VI 45,379,0.8,2881,-0.34564309957591854,0.0,-0.2916354482789329,1665
2,17,9,0.1,VI 95,168,0.8,1516,VI 45,385,0.8,2749,-0.36015144778263786,0.0,-0.2584755385474337,1696
2,18,0,0.1,VI 95,190,1.0526315789473684,1737,VI 45,347,0.6451612903225806,2464,-0.2615758738380448,0.21260809288144372,-0.15184088504528923,1665
2,18,2,0.1,VI 95,182,1.0526315789473684,1721,VI 45,374,0.6451612903225806,2593,-0.3128002142154054,0.21260809288144372,-0.17802164644179122,1625
2,18,1,0.1,VI 95,170,1.0526315789473684,1579,VI 45,416,0.6451612903225806,2951,-0.3886444092484688,0.21260809288144372,-0.2715870794916653,1679
2,18,3,0.1,VI 95,203,1.0526315789473684,1885,VI 45,392,0.6451612903225806,2647,-0.28579002910724427,0.21260809288144372,-0.14744258675953653,1817
2,18,4,0.1,VI 95,190,1.0526315789473684,1792,VI 45,353,0.6451612903225806,2464,-0.26902110443499366,0.21260809288144372,-0.13830269816628143,1701
2,18,6,0.1,VI 95,198,1.0526315789473684,1817,VI 45,361,0.6451612903225806,2465,-0.26084201164412685,0.21260809288144372,-0.13246199630521452,1760
2,18,5,0.1,VI 95,160,1.0526315789473684,1587,VI 45,376,0.6451612903225806,2626,-0.37106786227173627,0.21260809288144372,-0.21871779499861238,1649
