run_index,repetition_index,Sch 1,R1,B1,M1,Sch 2,R2,B2,M2,log(R1/R2),log(B1/B2),log(M1/M2),Changeovers
8,22,VI 24,45,287,1,VI 60,11,53,1,0.6118198286171186,0.7336060271332033,0.0,78
8,26,VI 24,29,180,1,VI 60,10,49,1,0.4623979978989561,0.5650764250747924,0.0,68
8,27,VI 24,35,176,1,VI 60,15,118,1,0.36797678529459443,0.17363066050802445,0.0,123
8,28,VI 24,38,210,1,VI 60,11,51,1,0.5383909114585851,0.6146491186359828,0.0,72
8,29,VI 24,33,164,1,VI 60,15,100,1,0.3424226808222063,0.21484384804769785,0.0,76
9,0,VI 21.8,19,128,1,VI 80,10,64,1,0.2787536009528289,0.3010299956639812,0.0,68
9,2,VI 21.8,33,198,1,VI 80,8,44,1,0.6154239528859439,0.6532125137753437,0.0,52
9,1,VI 21.8,43,199,1,VI 80,9,55,1,0.6792259461402617,0.5584903869154628,0.0,78
9,3,VI 21.8,34,184,1,VI 80,9,60,1,0.5772364076029303,0.48666657262589286,0.0,69
9,4,VI 21.8,40,214,1,VI 80,8,65,1,0.6989700043360189,0.5175004167063353,0.0,86
9,5,VI 21.8,31,186,1,VI 80,11,66,1,0.44996900867604767,0.44996900867604767,0.0,84
9,6,VI 21.8,36,179,1,VI 80,12,83,1,0.47712125471966244,0.3337749386038193,0.0,113
9,7,VI 21.8,35,209,1,VI 80,3,55,1,1.066946789630613,0.5797835966168101,0.0,67
9,8,VI 21.8,46,209,1,VI 80,8,52,1,0.7596678446896304,0.6041429424762549,0.0,70
9,9,VI 21.8,35,210,1,VI 80,7,45,1,0.6989700043360189,0.6690067809585756,0.0,65
9,10,VI 21.8,45,250,1,VI 80,9,57,1,0.6989700043360189,0.6420651529995463,0.0,94
9,12,VI 21.8,39,187,1,VI 80,8,58,1,0.6879746200345557,0.5084136129735617,0.0,82
9,13,VI 21.8,42,223,1,VI 80,12,79,1,0.5440680443502757,0.4506777717577192,0.0,106
9,11,VI 21.8,44,216,1,VI 80,15,73,1,0.46736141743050613,0.47113089103047495,0.0,101
9,15,VI 21.8,35,205,1,VI 80,7,49,1,0.6989700043360189,0.6215577810272407,0.0,84
9,16,VI 21.8,28,160,1,VI 80,7,58,1,0.6020599913279624,0.4406919890929875,0.0,73
9,14,VI 21.8,30,196,1,VI 80,5,55,1,0.7781512503836436,0.5518933818622321,0.0,62
9,17,VI 21.8,32,187,1,VI 80,12,73,1,0.4259687322722811,0.4085187464160431,0.0,83
9,18,VI 21.8,38,187,1,VI 80,13,88,1,0.46584024430997334,0.32735893438633035,0.0,99
9,20,VI 21.8,33,159,1,VI 80,17,88,1,0.2880650184996135,0.25691445217028286,0.0,93
9,21,VI 21.8,44,217,1,VI 80,13,91,1,0.5295093241793507,0.3774183415274359,0.0,94
9,19,VI 21.8,52,267,1,VI 80,12,44,1,0.6368220975871743,0.7830585848783878,0.0,70
9,23,VI 21.8,44,280,1,VI 80,8,42,1,0.7403626894942439,0.8239087409443188,0.0,57
9,24,VI 21.8,43,238,1,VI 80,8,78,1,0.730378468587643,0.48448235436603154,0.0,94
9,22,VI 21.8,49,278,1,VI 80,10,60,1,0.6901960800285137,0.6658935455344327,0.0,91
9,26,VI 21.8,32,190,1,VI 80,14,86,1,0.3590219426416679,0.34425514970926124,0.0,98
9,25,VI 21.8,32,164,1,VI 80,9,64,1,0.5509074688805811,0.4086638740638107,0.0,76
9,27,VI 21.8,33,177,1,VI 80,10,55,1,0.5185139398778874,0.5076105768675628,0.0,76
9,29,VI 21.8,44,237,1,VI 80,9,46,1,0.6892101670468626,0.7119905143285298,0.0,67
9,28,VI 21.8,43,237,1,VI 80,9,56,1,0.6792259461402617,0.6265603190039034,0.0,82
10,0,VI 20,36,172,1,VI 120,9,71,1,0.6020599913279624,0.38427009818847363,0.0,88
10,1,VI 20,44,243,1,VI 120,7,39,1,0.7983546364719306,0.794541666571813,0.0,68
10,3,VI 20,37,217,1,VI 120,6,47,1,0.7900504736833514,0.664361875912812,0.0,64
10,4,VI 20,43,229,1,VI 120,5,43,1,0.9344984512435677,0.7263670267603014,0.0,66
10,2,VI 20,43,248,1,VI 120,7,42,1,0.7883704155653297,0.7712023904283158,0.0,70
10,6,VI 20,31,152,1,VI 120,9,76,1,0.5371191843949479,0.3010299956639812,0.0,82
10,7,VI 20,40,222,1,VI 120,6,43,1,0.8239087409443188,0.7128845188710521,0.0,66
10,5,VI 20,40,228,1,VI 120,6,41,1,0.8239087409443188,0.7451509902807183,0.0,54
10,8,VI 20,41,230,1,VI 120,4,33,1,1.0107238653917732,0.8432138961397054,0.0,54
10,9,VI 20,29,205,1,VI 120,4,35,1,0.8603380065709937,0.7676858167054786,0.0,52
10,10,VI 20,42,256,1,VI 120,7,50,1,0.7781512503836436,0.7092699609758307,0.0,75
10,11,VI 20,30,166,1,VI 120,10,64,1,0.47712125471966244,0.4139281140561679,0.0,88
10,12,VI 20,42,213,1,VI 120,8,59,1,0.7201593034059569,0.5575275917965935,0.0,82
10,13,VI 20,31,151,1,VI 120,6,58,1,0.7132104434506291,0.41554895373023215,0.0,71
10,15,VI 20,31,167,1,VI 120,2,49,1,1.1903316981702914,0.5325203911190696,0.0,73
10,14,VI 20,43,200,1,VI 120,6,53,1,0.8553172051959429,0.5767541260631922,0.0,74
10,16,VI 20,47,254,1,VI 120,5,47,1,0.9731278535996987,0.7327358586842205,0.0,72
10,17,VI 20,32,153,1,VI 120,9,75,1,0.5509074688805811,0.3096301674258988,0.0,85
10,18,VI 20,44,231,1,VI 120,7,37,1,0.7983546364719306,0.7954102558251493,0.0,60
10,19,VI 20,44,242,1,VI 120,5,39,1,0.9444826721501687,0.7927507589539321,0.0,62
10,20,VI 20,36,185,1,VI 120,13,95,1,0.4423591484604505,0.28944812311416607,0.0,106
10,21,VI 20,50,258,1,VI 120,8,49,1,0.7958800173440752,0.7214236259347165,0.0,78
10,22,VI 20,49,264,1,VI 120,12,53,1,0.6110148339808888,0.697328057269042,0.0,91
10,23,VI 20,30,168,1,VI 120,7,50,1,0.6320232147054056,0.526339277389844,0.0,58
10,25,VI 20,42,242,1,VI 120,6,47,1,0.8450980400142568,0.7117175080447138,0.0,76
10,24,VI 20,49,262,1,VI 120,7,46,1,0.8450980400142568,0.7555434596381714,0.0,71
10,27,VI 20,45,212,1,VI 120,9,72,1,0.6989700043360189,0.469003364497483,0.0,97
10,26,VI 20,46,291,1,VI 120,11,57,1,0.6213651465233491,0.7080181333134159,0.0,94
10,28,VI 20,36,178,1,VI 120,5,48,1,0.8573324964312685,0.5691787649333068,0.0,74
10,29,VI 20,49,230,1,VI 120,7,55,1,0.8450980400142568,0.6213651465233491,0.0,84
